# mesh name: boxMesh_1
# primitive scorer name: dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
22,7,2,1.467659705884106e-11,2.154025012275821e-22,1
22,7,3,5.155924845922034e-11,1.769596631151791e-21,2
22,7,4,2.000757891292227e-11,4.003032139568118e-22,1
22,7,5,1.414706814123136e-09,1.643879466766109e-18,5
22,7,6,3.38750079983104e-09,5.874957417904448e-18,3
22,7,7,5.476640611338172e-09,7.758290029892972e-18,5
22,7,8,4.170307953695718e-09,9.56174035955442e-18,4
22,7,9,5.688304572977608e-09,1.562791432092954e-17,4
22,7,10,1.085714938229036e-08,3.329990274856621e-17,8
22,7,11,2.17561030734891e-08,4.486730928323572e-17,15
22,7,12,3.51674196146636e-08,9.24327856159563e-17,18
22,7,13,4.392367768619269e-09,4.648255271438304e-18,9
22,7,14,5.789414269813224e-08,1.838659293030252e-16,29
22,7,15,5.022327313842041e-08,1.187126972672503e-16,27
22,7,16,7.79221389958904e-08,2.313895549246754e-16,41
22,7,17,5.664248269999634e-08,1.35934493469498e-16,34
22,7,18,7.697266985608187e-08,2.211093396196939e-16,39
22,7,19,8.371174254043551e-08,2.333348180764363e-16,42
22,7,20,7.114162846452972e-08,2.114481996698484e-16,40
22,7,21,7.271682754445259e-08,2.287186553845816e-16,38
22,7,22,5.320295558102701e-08,1.357463681326733e-16,29
22,7,23,7.845284805043505e-08,2.4213705139647e-16,36
22,7,24,4.59242147922419e-08,1.592889590763667e-16,21
22,7,25,3.65857881950311e-08,1.063595707241958e-16,20
22,7,26,2.370710475709543e-08,5.043278544061421e-17,18
22,7,27,2.315717726069917e-08,7.220134270428902e-17,14
22,7,28,2.567766452052251e-08,9.053200976358217e-17,11
22,7,29,1.182123990488053e-08,3.509496665114008e-17,9
22,7,30,5.820208777594871e-09,1.813469230769842e-17,6
22,7,31,5.072613201433619e-09,1.490173552044346e-17,2
22,7,32,1.695715645899917e-10,1.430357323396311e-20,3
22,7,33,0,0,0
22,7,34,2.817291286360521e-10,7.93713019220292e-20,1
22,7,35,0,0,0
22,7,36,0,0,0
22,7,37,0,0,0
22,7,38,0,0,0
22,7,39,1.724901167961093e-09,2.975284039233541e-18,1
22,8,0,0,0,0
22,8,1,0,0,0
22,8,2,0,0,0
22,8,3,0,0,0
22,8,4,0,0,0
22,8,5,1.955026313573466e-09,3.755336451561359e-18,2
22,8,6,2.121775117008821e-09,2.172027590213979e-18,4
22,8,7,2.897647656560552e-09,4.849397270634782e-18,4
22,8,8,9.297080704495589e-09,2.888331966847411e-17,9
22,8,9,1.092993585221843e-08,2.90954602218692e-17,9
22,8,10,3.139600937836933e-08,1.110991001409352e-16,16
22,8,11,3.291445262260265e-08,8.162698271442939e-17,22
22,8,12,2.317732680315881e-08,4.903661341986552e-17,23
22,8,13,3.890151358187932e-08,9.577069159195809e-17,26
22,8,14,1.013118776767184e-07,3.513934376328934e-16,50
22,8,15,5.518361243560771e-08,1.236437674853667e-16,37
22,8,16,8.241166966913148e-08,2.347555151433154e-16,42
22,8,17,9.626479334984589e-08,2.819418130823565e-16,48
22,8,18,1.085330435059687e-07,3.475229644983615e-16,59
22,8,19,7.250543939760913e-08,1.649996029032293e-16,50
22,8,20,8.394881331305463e-08,2.654494693548929e-16,39
22,8,21,9.504276734531479e-08,2.787782962467376e-16,52
22,8,22,8.071206743151447e-08,2.446610468636041e-16,39
22,8,23,9.49271543255329e-08,2.77193262514629e-16,52
22,8,24,8.512775645780645e-08,2.164258519061077e-16,43
22,8,25,5.610453744469203e-08,1.263150916314282e-16,30
22,8,26,2.964046126301488e-08,6.103044925023781e-17,22
22,8,27,3.184345942664242e-08,6.559046410420063e-17,24
22,8,28,2.198283339183127e-08,5.50796211128735e-17,17
22,8,29,2.730045058221268e-08,8.136266270813644e-17,14
22,8,30,1.037226638742424e-08,2.298687907670909e-17,7
22,8,31,0,0,0
22,8,32,5.865407424785556e-09,1.753112157419581e-17,4
22,8,33,0,0,0
22,8,34,1.973361992548291e-10,2.005966159859025e-20,3
22,8,35,3.626439947277061e-09,1.315106669120685e-17,1
22,8,36,0,0,0
22,8,37,0,0,0
22,8,38,0,0,0
22,8,39,5.402551287776068e-11,2.918756041705085e-21,1
22,9,0,1.307421984570805e-09,1.709352245739061e-18,1
22,9,1,0,0,0
22,9,2,0,0,0
22,9,3,1.29215566176852e-11,1.669666254240441e-22,1
22,9,4,3.66621106364637e-10,6.680995398302351e-20,4
22,9,5,5.495897948892788e-10,3.020488338230164e-19,2
22,9,6,4.261841856533506e-09,1.109562655449282e-17,3
22,9,7,7.21834059273583e-10,2.983547933338217e-19,3
22,9,8,6.995482994589269e-09,2.09163375084448e-17,3
22,9,9,3.561675665309671e-08,1.621331961824831e-16,14
22,9,10,3.108724729886911e-08,7.061772463752504e-17,18
22,9,11,3.930390087449827e-08,8.805350367529037e-17,26
22,9,12,6.319247602271686e-08,1.645878299489854e-16,34
22,9,13,6.629919432517974e-08,1.773459163046053e-16,38
22,9,14,9.93322317706346e-08,3.158741241288713e-16,57
22,9,15,8.76967445459849e-08,2.658594869911371e-16,47
22,9,16,1.135396261512329e-07,3.504614296728665e-16,61
22,9,17,1.167386644889792e-07,2.979891543450683e-16,65
22,9,18,1.342843026568455e-07,4.023623039894508e-16,67
22,9,19,1.605987828308708e-07,4.873292366560986e-16,76
22,9,20,1.017920780026487e-07,2.557992225312261e-16,57
22,9,21,1.231501080739267e-07,3.409922116471737e-16,63
22,9,22,1.387133046932531e-07,3.938966827354125e-16,71
22,9,23,1.139507615031623e-07,2.94613126802706e-16,66
22,9,24,9.482350054854472e-08,2.433253490315868e-16,53
22,9,25,6.84722620410034e-08,1.650633816447606e-16,44
22,9,26,7.853290001355574e-08,2.209287907625219e-16,42
22,9,27,4.666403184838317e-08,1.211567109763483e-16,28
22,9,28,4.080156994742836e-08,1.077000863270042e-16,21
22,9,29,4.410333340265964e-08,1.324556315341993e-16,22
22,9,30,2.820864891236728e-08,7.315577003594331e-17,15
22,9,31,2.958516088000792e-08,1.203030431246477e-16,11
22,9,32,1.028762598746777e-08,3.857147175791199e-17,3
22,9,33,3.341072957008218e-10,1.026418275298665e-19,2
22,9,34,2.245840355054459e-11,2.204904278175801e-22,3
22,9,35,9.679679870658974e-10,9.36962023984405e-19,1
22,9,36,0,0,0
22,9,37,2.380597526702931e-10,2.984526899834266e-20,2
22,9,38,0,0,0
22,9,39,9.718391190797045e-11,9.444712733736162e-21,1
22,10,0,2.074769060244782e-09,3.49399124033773e-18,3
22,10,1,2.345870618407608e-10,5.503108958308095e-20,1
22,10,2,1.197145216380631e-10,1.433156669103027e-20,1
22,10,3,0,0,0
22,10,4,4.072006963204558e-09,8.581738473526688e-18,2
22,10,5,5.194227426361654e-09,1.649236845261154e-17,3
22,10,6,4.164507476000874e-09,1.215434670060333e-17,2
22,10,7,1.214924183778264e-08,3.992360046191653e-17,7
22,10,8,2.125719466421656e-08,6.659715920420726e-17,13
22,10,9,3.223704767467455e-08,9.999522597071295e-17,20
22,10,10,4.920784144669284e-08,1.289298107049175e-16,24
22,10,11,6.619533828795481e-08,1.954919781461874e-16,39
22,10,12,1.017558408168267e-07,3.25433132751492e-16,47
22,10,13,8.737454063908971e-08,2.650463599542498e-16,46
22,10,14,1.515267889780445e-07,4.427124031047614e-16,74
22,10,15,1.008733391708207e-07,2.661808670868037e-16,59
22,10,16,1.161283022817765e-07,3.134670021184328e-16,67
22,10,17,1.523834936121478e-07,4.69831154636595e-16,74
22,10,18,1.304648813959284e-07,3.851338077948918e-16,73
22,10,19,1.104765189980147e-07,2.758093422049174e-16,73
22,10,20,1.495349325142619e-07,4.307884581962383e-16,78
22,10,21,1.360554089451378e-07,4.291890545511092e-16,67
22,10,22,1.182697175924908e-07,3.25419475211321e-16,62
22,10,23,1.275784102986636e-07,4.000751632480432e-16,64
22,10,24,1.138429388006261e-07,2.984178409726482e-16,65
22,10,25,1.194859995449334e-07,3.265688497548631e-16,58
22,10,26,1.17300471983191e-07,3.822507413137868e-16,54
22,10,27,8.385715873398924e-08,2.498677960224792e-16,45
22,10,28,6.833570867085798e-08,1.901687354373445e-16,35
22,10,29,4.922327703347115e-08,1.788916978680499e-16,23
22,10,30,5.315825900641277e-08,1.78776105834721e-16,28
22,10,31,2.523503986787199e-08,7.676297402870603e-17,13
22,10,32,1.55577982558628e-09,2.420450865701275e-18,1
22,10,33,3.132903944658273e-09,6.732257619089464e-18,3
22,10,34,1.2203763340047e-09,1.437860282982007e-18,2
22,10,35,2.993657540998998e-09,8.706993775118229e-18,2
22,10,36,1.859868707256956e-09,2.402793476853065e-18,2
22,10,37,0,0,0
22,10,38,0,0,0
22,10,39,2.070679774779909e-11,4.287714729682573e-22,1
22,11,0,0,0,0
22,11,1,0,0,0
22,11,2,2.405677688752377e-10,4.8844590268063e-20,2
22,11,3,1.437375200745593e-11,2.066047467718433e-22,1
22,11,4,0,0,0
22,11,5,5.304314903422945e-11,2.813575659467477e-21,1
22,11,6,6.842144811188741e-09,1.474568777353362e-17,7
22,11,7,1.646025524366387e-08,6.261737373841638e-17,8
22,11,8,2.379201541021993e-08,5.911602750788756e-17,15
22,11,9,4.74709016242572e-08,1.317505017416831e-16,27
22,11,10,8.160562598233145e-08,2.319063868885112e-16,41
22,11,11,7.171878347583171e-08,1.97073508981568e-16,36
22,11,12,1.049946550455615e-07,3.149861909813171e-16,53
22,11,13,1.175822094638869e-07,3.16124441227646e-16,65
22,11,14,1.220181813107755e-07,3.493852358988524e-16,65
22,11,15,1.247129102240961e-07,3.638471089806318e-16,68
22,11,16,1.294328184127904e-07,4.027596798551114e-16,68
22,11,17,1.549501926637642e-07,4.389280842140646e-16,84
22,11,18,1.404194168810471e-07,4.089130028315843e-16,79
22,11,19,1.270291139170875e-07,3.44229870014713e-16,78
22,11,20,1.37796755575807e-07,4.301671612725364e-16,73
22,11,21,1.125095804096123e-07,2.902395479126617e-16,73
22,11,22,1.348122117586376e-07,3.802447349368903e-16,75
22,11,23,1.388985096057998e-07,4.449308599322719e-16,73
22,11,24,1.436933220710126e-07,4.685989880928878e-16,70
22,11,25,1.1588234038834e-07,3.223706766826536e-16,63
22,11,26,1.36143787555711e-07,4.376123761195958e-16,60
22,11,27,9.459730057103488e-08,2.889870561985285e-16,52
22,11,28,7.339075923742168e-08,2.60808138743278e-16,44
22,11,29,7.442246709431119e-08,1.943498089863971e-16,47
22,11,30,7.651184334842477e-08,2.0763831232613e-16,43
22,11,31,3.283128575184114e-08,1.068672331562367e-16,16
22,11,32,8.357922692374018e-09,2.389388538062061e-17,6
22,11,33,8.737242841400058e-09,4.18861479060008e-17,4
22,11,34,2.430836289433824e-09,5.513023453912413e-18,2
22,11,35,1.877737389148013e-09,3.387805324097316e-18,2
22,11,36,1.186637352345248e-10,7.237664970792545e-21,2
22,11,37,2.386301234418976e-10,2.834099199514973e-20,4
22,11,38,0,0,0
22,11,39,4.55360916828142e-11,2.07353564574566e-21,1
22,12,0,0,0,0
22,12,1,5.559109819962588e-12,3.090370199040448e-23,1
22,12,2,0,0,0
22,12,3,6.939281218155745e-10,3.133552323379133e-19,2
22,12,4,4.855277277201215e-09,2.184726259907983e-17,2
22,12,5,7.781644913587845e-09,1.793952456900341e-17,6
22,12,6,1.14417696173253e-08,3.42017119547122e-17,6
22,12,7,5.578338733757155e-08,2.015469809543327e-16,22
22,12,8,5.201930461211632e-08,1.691573038794014e-16,26
22,12,9,7.261283580406798e-08,2.049011433975547e-16,40
22,12,10,8.267053957526204e-08,2.040885745616616e-16,50
22,12,11,8.638604906263368e-08,2.40928288186392e-16,47
22,12,12,1.145067252271972e-07,2.834579569016238e-16,64
22,12,13,1.432462010670972e-07,3.656235319811511e-16,79
22,12,14,1.177149578083318e-07,2.919375457868059e-16,75
22,12,15,1.028341954872045e-07,2.54590114939872e-16,64
22,12,16,1.417485611280366e-07,3.715386501053006e-16,78
22,12,17,1.198135053726702e-07,3.532192618480523e-16,60
22,12,18,1.52826298704968e-07,4.547695305138436e-16,78
22,12,19,1.380723259814156e-07,3.865845372385163e-16,75
22,12,20,1.139735744286162e-07,2.879997987663378e-16,77
22,12,21,1.422102799726773e-07,4.311217299448984e-16,71
22,12,22,1.391615931325161e-07,3.776449140052809e-16,79
22,12,23,1.356815852013771e-07,3.714540560053746e-16,76
22,12,24,1.541227714893239e-07,5.256963113703015e-16,75
22,12,25,1.299768232966082e-07,3.928033009221901e-16,71
22,12,26,1.368073957025535e-07,3.895087283890792e-16,74
22,12,27,1.358388892991561e-07,3.915174239707709e-16,69
22,12,28,9.904952383983409e-08,2.75029233039442e-16,49
22,12,29,7.203514587497263e-08,2.003306258035125e-16,45
22,12,30,6.412515877567793e-08,1.723078824056438e-16,35
22,12,31,2.95524416598797e-08,8.892789779149071e-17,15
22,12,32,1.727954207037687e-08,4.145371535391629e-17,12
22,12,33,1.783599324242674e-08,5.151814956185283e-17,8
22,12,34,5.597349021043076e-09,1.781655422844413e-17,5
22,12,35,1.188566152143829e-09,1.412689498021988e-18,1
22,12,36,3.556131138865691e-10,1.263589221240145e-19,2
22,12,37,0,0,0
22,12,38,0,0,0
22,12,39,1.068557615867709e-12,1.141815378428882e-24,1
22,13,0,2.039212023170189e-10,2.161955935186562e-20,2
22,13,1,3.034384643405758e-11,9.207490164136693e-22,1
22,13,2,3.411912194560833e-10,5.908573262831244e-20,2
22,13,3,1.61572919625828e-09,2.610580835641427e-18,1
22,13,4,5.574005356109383e-09,8.140464045256024e-18,5
22,13,5,1.464025889093037e-08,4.415999304822392e-17,10
22,13,6,9.593834803702024e-09,1.758696872435918e-17,8
22,13,7,4.429859481693562e-08,1.046369251577113e-16,29
22,13,8,5.899018170480815e-08,1.546444600851498e-16,38
22,13,9,8.24132476748265e-08,2.64217643380498e-16,38
22,13,10,1.201812335201443e-07,3.254004537656861e-16,65
22,13,11,1.212516921297316e-07,3.406506012588046e-16,67
22,13,12,1.303747498759836e-07,3.681609958142758e-16,72
22,13,13,1.830203730259561e-07,5.604667508360549e-16,95
22,13,14,1.311098565728155e-07,3.73045620612884e-16,67
22,13,15,1.610189634946179e-07,4.772830684201397e-16,76
22,13,16,1.194593698052378e-07,2.873074954520507e-16,76
22,13,17,1.369947954283732e-07,4.064939991707518e-16,74
22,13,18,1.317206579415477e-07,3.432746402900214e-16,71
22,13,19,1.147707140798861e-07,3.706794486393068e-16,53
22,13,20,1.429506980914631e-07,4.000563022154638e-16,81
22,13,21,1.726787795471668e-07,4.851127594502234e-16,91
22,13,22,1.742442110423929e-07,4.797276729290601e-16,84
22,13,23,1.273264324241233e-07,3.389827390490841e-16,70
22,13,24,1.435521943303304e-07,4.369978099085349e-16,73
22,13,25,1.818862151395665e-07,5.002366478443874e-16,100
22,13,26,1.315887532237335e-07,3.089184025254699e-16,71
22,13,27,1.132079464027687e-07,3.156320730329782e-16,72
22,13,28,1.119682619393403e-07,3.418383998836178e-16,66
22,13,29,1.441145785861758e-07,4.842212683924353e-16,62
22,13,30,6.715837484530399e-08,1.982790754488461e-16,34
22,13,31,3.685923289172371e-08,1.187549802946615e-16,21
22,13,32,2.865934421289814e-08,9.505553633392522e-17,16
22,13,33,1.016672120841801e-08,3.051902400683701e-17,7
22,13,34,8.600225958601204e-09,1.240424109044076e-17,9
22,13,35,6.279293107692122e-09,1.836240894892965e-17,4
22,13,36,0,0,0
22,13,37,1.506523534514402e-09,1.803885697037754e-18,4
22,13,38,3.701080136649436e-10,1.024616354716301e-19,2
22,13,39,0,0,0
22,14,0,5.591818435184302e-11,3.126843341206701e-21,1
22,14,1,0,0,0
22,14,2,0,0,0
22,14,3,1.51389715751222e-12,2.291884603523578e-24,1
22,14,4,4.334321788583219e-09,6.884813035728045e-18,4
22,14,5,6.345048322610711e-09,1.808494569349659e-17,4
22,14,6,2.896606099619736e-08,8.347313179698666e-17,20
22,14,7,5.284538164807142e-08,1.669777775930168e-16,30
22,14,8,5.977449538263588e-08,1.5236306501898e-16,32
22,14,9,7.680920398296701e-08,2.229455857300765e-16,45
22,14,10,9.861699869204349e-08,2.631220974004065e-16,53
22,14,11,1.074057210360917e-07,2.663779658126185e-16,64
22,14,12,1.529029604947217e-07,4.604606504720899e-16,76
22,14,13,1.638057790161012e-07,4.562891116587942e-16,87
22,14,14,1.384768202045411e-07,3.368254607062194e-16,76
22,14,15,1.190875090490555e-07,3.003594650953473e-16,80
22,14,16,1.135472364738707e-07,3.551155484839748e-16,62
22,14,17,1.733079335904251e-07,5.354609303008625e-16,86
22,14,18,1.632701548712463e-07,4.373579781759492e-16,86
22,14,19,1.27622982776948e-07,3.345163433925344e-16,75
22,14,20,1.786800857105376e-07,5.275815012459385e-16,87
22,14,21,1.451855805930069e-07,4.402124556293097e-16,78
22,14,22,1.387125538071079e-07,4.170118474706074e-16,76
22,14,23,1.552385269175277e-07,4.143538137285696e-16,91
22,14,24,1.564966731342705e-07,4.225511008936509e-16,90
22,14,25,1.603758248987087e-07,4.654431451607811e-16,85
22,14,26,1.733979887091348e-07,6.403915271374016e-16,75
22,14,27,1.358282646160313e-07,4.031807653102351e-16,63
22,14,28,1.197020337614629e-07,3.062504412019005e-16,72
22,14,29,9.820634641628294e-08,2.776857181092599e-16,52
22,14,30,8.372068799824018e-08,2.559393431518566e-16,43
22,14,31,6.489544704795235e-08,1.888515566963678e-16,34
22,14,32,4.746150090191705e-08,1.383503420221688e-16,25
22,14,33,2.63478309039959e-08,7.156961901893692e-17,14
22,14,34,1.921688641969971e-08,5.978941590560012e-17,10
22,14,35,6.347813624149821e-09,2.29961155881061e-17,5
22,14,36,2.981402752198963e-09,6.768592496135413e-18,3
22,14,37,2.754987780628529e-13,4.659086218271921e-26,2
22,14,38,2.789202618387879e-11,7.779651246421799e-22,1
22,14,39,1.27159406419082e-10,1.330046841747433e-20,2
22,15,0,0,0,0
22,15,1,3.341510470529768e-12,1.116569222466007e-23,1
22,15,2,2.906363604337502e-09,7.67320042822071e-18,2
22,15,3,7.01290015975668e-12,4.918076865071527e-23,1
22,15,4,1.8185058816658e-08,7.480619227150031e-17,7
22,15,5,1.539701165592214e-08,4.311662899817537e-17,8
22,15,6,3.49806349706388e-08,9.071474908708213e-17,22
22,15,7,6.49595959886233e-08,1.751237837132114e-16,34
22,15,8,7.508558267239505e-08,2.091721357840662e-16,37
22,15,9,8.071539559774074e-08,2.120589964788339e-16,47
22,15,10,1.061409452840661e-07,3.526451569795027e-16,52
22,15,11,1.214738627481947e-07,2.8906163522631e-16,76
22,15,12,1.719556209750444e-07,5.270933734212679e-16,87
22,15,13,1.420777659704411e-07,4.192819673905331e-16,81
22,15,14,1.435550858438186e-07,4.233769103818982e-16,80
22,15,15,1.416188243453558e-07,4.44271746438524e-16,81
22,15,16,1.691058107037739e-07,4.955512802403831e-16,85
22,15,17,1.30799246510422e-07,3.597691700103624e-16,72
22,15,18,1.529846466940162e-07,4.49212006374428e-16,83
22,15,19,1.644365557292389e-07,4.578524114574819e-16,88
22,15,20,1.391525719307898e-07,4.115710650882478e-16,78
22,15,21,1.557159009731318e-07,4.23125377463052e-16,79
22,15,22,1.505912207861052e-07,3.819758199732301e-16,82
22,15,23,1.855012968866222e-07,5.485602034190067e-16,91
22,15,24,1.503609600055572e-07,4.534031066507863e-16,74
22,15,25,1.659368540936953e-07,4.577776555386286e-16,81
22,15,26,1.520264060996364e-07,4.073087201689398e-16,79
22,15,27,1.368329119047091e-07,3.861224334475011e-16,73
22,15,28,1.252602719890081e-07,2.924778849717066e-16,77
22,15,29,9.231790309266342e-08,2.603633454606005e-16,50
22,15,30,1.059136190656912e-07,2.7311034826835e-16,61
22,15,31,8.915107222849489e-08,2.627250313131189e-16,45
22,15,32,4.022071795808605e-08,9.037709465182202e-17,27
22,15,33,3.528653154807074e-08,9.112284791997194e-17,21
22,15,34,2.411725898195651e-08,5.767459532699583e-17,16
22,15,35,3.777332459817088e-09,7.413259927903159e-18,2
22,15,36,4.026773433080541e-09,1.621490428136324e-17,1
22,15,37,0,0,0
22,15,38,6.632753742473126e-10,4.399342220829126e-19,1
22,15,39,3.563910094646585e-10,1.097535499408365e-19,2
22,16,0,6.112875352535165e-10,2.023688681671369e-19,2
22,16,1,2.353077571294487e-11,5.53697405652916e-22,1
22,16,2,1.85927224499302e-10,2.121459717975829e-20,2
22,16,3,3.521185652891985e-09,1.224586315705211e-17,3
22,16,4,6.665845757329425e-09,1.948527916691621e-17,5
22,16,5,9.102961612620357e-09,1.664316464341453e-17,10
22,16,6,2.85397342202896e-08,6.8260162141174e-17,17
22,16,7,5.687091346307992e-08,1.788289239293617e-16,32
22,16,8,1.144258021274355e-07,3.233303388268384e-16,56
22,16,9,9.335852826203235e-08,2.390916918102741e-16,56
22,16,10,1.290701106429e-07,4.102187848628657e-16,69
22,16,11,1.279815100572253e-07,3.696251100668592e-16,72
22,16,12,1.42036094476794e-07,3.73395539631918e-16,76
22,16,13,1.235241728774684e-07,2.877473652791808e-16,84
22,16,14,1.229943038601933e-07,3.474167524952442e-16,68
22,16,15,1.228685247000749e-07,3.287164650561439e-16,69
22,16,16,1.761755207800854e-07,4.789194186456377e-16,95
22,16,17,1.566578560954327e-07,5.006545418912292e-16,75
22,16,18,1.513886140372021e-07,4.180378010628169e-16,80
22,16,19,1.566392755542527e-07,4.548392309477623e-16,83
22,16,20,1.233998541309297e-07,3.340904430686966e-16,69
22,16,21,1.497759873579726e-07,4.631971818914426e-16,78
22,16,22,1.860085940080627e-07,5.594252569537796e-16,90
22,16,23,1.619851544718994e-07,4.63798643451967e-16,91
22,16,24,1.696286257211476e-07,4.418506150540347e-16,100
22,16,25,1.583466549818413e-07,4.607144546300505e-16,87
22,16,26,1.901087574436227e-07,5.30113594111624e-16,98
22,16,27,1.532587610668244e-07,3.798296421969196e-16,90
22,16,28,1.216481386137552e-07,2.816918929558048e-16,74
22,16,29,1.46321049254747e-07,4.634200522661867e-16,68
22,16,30,1.306130245326607e-07,4.201516546979154e-16,65
22,16,31,1.262297041161051e-07,3.70581609360476e-16,64
22,16,32,7.561644832477675e-08,2.035451636639919e-16,44
22,16,33,4.847209719962102e-08,1.350704230614607e-16,23
22,16,34,2.664760469636246e-08,8.368283076800304e-17,14
22,16,35,5.866786789576371e-09,1.726465267762836e-17,2
22,16,36,3.594538734554576e-10,5.007351760109973e-20,3
22,16,37,2.445412255770952e-10,2.186911183949606e-20,3
22,16,38,0,0,0
22,16,39,4.328313573914318e-11,1.873429839413094e-21,1
22,17,0,0,0,0
22,17,1,2.69736799000036e-10,7.275794073478583e-20,1
22,17,2,3.468092674460338e-09,1.180374809237346e-17,2
22,17,3,8.569329240273369e-10,7.12182991944013e-19,2
22,17,4,1.943012239205469e-08,4.590899111435207e-17,10
22,17,5,4.405298041903771e-08,1.751614478635108e-16,20
22,17,6,3.774798951439244e-08,1.130556025142632e-16,20
22,17,7,5.814146179794361e-08,1.63493199682492e-16,28
22,17,8,9.137505357387794e-08,2.324937735040843e-16,54
22,17,9,1.294153723837917e-07,4.122916226172741e-16,57
22,17,10,1.202448487673946e-07,3.431526431183934e-16,71
22,17,11,1.484449134109271e-07,4.160204741879329e-16,75
22,17,12,1.463301089799876e-07,5.085803768490463e-16,66
22,17,13,1.478804718385892e-07,3.8891719941199e-16,79
22,17,14,1.166812114958624e-07,2.950822071391664e-16,76
